lsoa_code,lsoa_name,solar_connections,latitude,longitude,population,solar_per_1000_pop,potential_lat_score,category,priority_score
E01018197,Huntingdonshire 006B,36.0,52.384008241974364,0.002902870371513839,1386.0,25.974025974025977,0.2608783050486928,Low potential / High uptake,-2.554489325006099
E01018198,Huntingdonshire 006C,51.0,52.3789244637659,-0.0037972578429786483,1622.0,31.442663378545003,0.2631994788636757,Low potential / High uptake,-2.9009381065840083
E01018199,Huntingdonshire 006D,72.0,52.39122038618288,0.004740149969671027,1567.0,45.94767070835992,0.2575853525239719,Low potential / High uptake,-3.8799364001963874
E01018200,Huntingdonshire 002C,86.0,52.48385205340641,-0.24238084781662703,1651.0,52.08964264082374,0.2152911784706248,Low potential / High uptake,-4.498216800759012
E01018201,Huntingdonshire 002D,42.0,52.49113005987969,-0.29640931959135103,1387.0,30.28118240807498,0.21196815426336932,Low potential / High uptake,-3.0863234883410695
E01018202,Huntingdonshire 016C,40.0,52.30527172899524,-0.12854319497970262,1452.0,27.548209366391184,0.29682816846048904,Low potential / High uptake,-2.4741397970936765
E01018203,Huntingdonshire 016D,46.0,52.31873826986878,-0.09138427799430049,1853.0,24.8246087425796,0.2906795559970233,Low potential / High uptake,-2.327076421835534
E01018204,Huntingdonshire 016E,70.0,52.286326072508004,-0.11246476756527715,1402.0,49.928673323823105,0.3054784596302719,Low potential / High uptake,-3.8963195737062213
E01018205,Huntingdonshire 016F,64.0,52.337306356482685,-0.12346118584420551,1753.0,36.50884198516828,0.28220165734071373,Low potential / High uptake,-3.135878936966364
E01018206,Huntingdonshire 006E,24.0,52.37468415001378,-0.1642145085985558,2253.0,10.652463382157125,0.2651355399672745,Low potential / High uptake,-1.5289172389793932
E01018207,Huntingdonshire 006F,44.0,52.428581659330995,-0.1862454277738478,1558.0,28.241335044929397,0.24052677809965634,Low potential / High uptake,-2.806913431636354
E01018208,Huntingdonshire 005A,41.0,52.4184113420303,-0.1054000357669327,2136.0,19.194756554307116,0.24517038630607255,Low potential / High uptake,-2.1904958027524617
E01018209,Huntingdonshire 005B,58.0,52.42386226940182,-0.04489503598238536,1553.0,37.34707018673535,0.24268157791134842,Low potential / High uptake,-3.3925079641195954
E01018210,Huntingdonshire 005C,30.0,52.40517281381612,-0.0807905234054898,1318.0,22.761760242792107,0.25121489174663214,Low potential / High uptake,-2.3933489011896123
E01018211,Huntingdonshire 005D,51.0,52.434702644912136,-0.10329869083697672,1943.0,26.24806999485332,0.23773203158038975,Low potential / High uptake,-2.690582359614568
E01018212,Huntingdonshire 001A,46.0,52.537557449823,-0.22576124428754515,1596.0,28.82205513784461,0.19077013235616727,Low potential / High uptake,-3.098918191028632
E01018213,Huntingdonshire 001B,68.0,52.516925374308435,-0.20341149041322465,1968.0,34.552845528455286,0.2001904161430175,Low potential / High uptake,-3.4263090808126293
E01018214,Huntingdonshire 001C,40.0,52.51879594225964,-0.25568950248334543,2000.0,20.0,0.1993363440003225,Low potential / High uptake,-2.4771900667323816
E01018215,Huntingdonshire 001D,37.0,52.51837925446047,-0.24808301020303805,1502.0,24.63382157123835,0.19952659714843465,Low potential / High uptake,-2.779819283840925
E01018216,Huntingdonshire 001E,68.0,52.505844387202,-0.271187341112353,2530.0,26.877470355731226,0.20524982197484176,Low potential / High uptake,-2.8976081847762956
E01018217,Huntingdonshire 001F,47.0,52.51375429233335,-0.260870965909827,1603.0,29.320024953212727,0.20163828269893236,Low potential / High uptake,-3.076073516468234
E01018218,South Cambridgeshire 016A,105.0,52.15122822197197,0.34849749092411536,1700.0,61.76470588235294,0.36716203044430107,Low potential / High uptake,-4.356964958828684
E01018219,South Cambridgeshire 016B,96.0,52.12936572021577,0.31342648645132654,1433.0,66.99232379623169,0.37714410765648043,Low potential / High uptake,-4.6485214439939435
E01018220,South Cambridgeshire 016C,63.0,52.076067291289654,0.3618479466747597,1404.0,44.87179487179487,0.40147933876412767,Low potential / High uptake,-3.075014716801429
E01018223,South Cambridgeshire 022C,18.0,52.247905093372765,-0.009931886923608902,1948.0,9.240246406570842,0.32302087927521456,Low potential / High uptake,-1.1409454968206265
E01018224,South Cambridgeshire 022F,150.0,52.20925990926078,0.05233314621901135,1475.0,101.6949152542373,0.34066566741458615,Low potential / High uptake,-7.108362637918271
E01018225,South Cambridgeshire 022G,112.0,52.18511469362542,0.07989105685640153,1040.0,107.6923076923077,0.3516899961700338,Low potential / High uptake,-7.445033835313404
E01018226,South Cambridgeshire 019A,25.0,52.093605626474094,-0.04987253716389803,1220.0,20.491803278688522,0.3934716085447557,Low potential / High uptake,-1.5185496038891553
E01018227,South Cambridgeshire 019B,155.0,52.080585660106784,-0.04901694437855617,1920.0,80.72916666666667,0.39941632205594524,Low potential / High uptake,-5.434859544831176
E01018228,South Cambridgeshire 019C,101.0,52.06746988763741,-0.07328055949310508,1642.0,61.51035322777101,0.4054047791386113,Low potential / High uptake,-4.145109955373601
E01018231,South Cambridgeshire 010A,129.0,52.19483503487263,-0.024553274179977196,2864.0,45.04189944134078,0.3472518400092971,Low potential / High uptake,-3.362935777879466
E01018232,South Cambridgeshire 010B,144.0,52.191229059715106,0.027537530751808453,2254.0,63.88642413487133,0.34889827200729245,Low potential / High uptake,-4.58919426805773
E01018233,South Cambridgeshire 002A,124.0,52.30328610888108,0.13581703856867677,1525.0,81.31147540983606,0.2977347716257894,Low potential / High uptake,-5.991992088064026
E01018234,South Cambridgeshire 002B,68.0,52.28798913763886,0.12678366281925624,1558.0,43.64569961489089,0.3047191300379766,Low potential / High uptake,-3.488545212470102
E01018235,South Cambridgeshire 002C,108.0,52.28438196069433,0.11967344256999714,1639.0,65.89383770591824,0.30636611075316666,Low potential / High uptake,-4.937799978493155
E01018236,South Cambridgeshire 002D,118.0,52.27965065142649,0.10594148742314138,2056.0,57.39299610894941,0.30852635274893403,Low potential / High uptake,-4.369813173795866
E01018237,South Cambridgeshire 003A,36.0,52.26066860048384,0.06408834761677329,1495.0,24.080267558528426,0.3171932610592509,Low potential / High uptake,-2.1429829960031475
E01018238,South Cambridgeshire 017A,101.0,52.07168086742803,0.14576592772484315,1460.0,69.17808219178082,0.4034821114641769,Low potential / High uptake,-4.657300034343986
E01018239,South Cambridgeshire 017B,70.0,52.096462796033265,0.15402457572896036,1505.0,46.51162790697674,0.39216706950041474,Low potential / High uptake,-3.22998348412836
E01018240,South Cambridgeshire 014A,83.0,52.1141135423852,0.06407440346650242,1275.0,65.09803921568627,0.3841080140957581,Low potential / High uptake,-4.488867433481122
E01018241,South Cambridgeshire 018A,67.0,52.08257289150881,0.07129318572217642,1295.0,51.737451737451735,0.39850898320174155,Low potential / High uptake,-3.5400017473150998
E01018242,South Cambridgeshire 011A,96.0,52.178159171659864,0.2112020599773276,1691.0,56.77114133648729,0.3548657789823341,Low potential / High uptake,-4.092554760320488
E01018243,South Cambridgeshire 011B,41.0,52.186827327629615,0.19958096698682037,1627.0,25.199754148740013,0.35090803420352606,Low potential / High uptake,-2.04425034854358
E01018244,South Cambridgeshire 011C,84.0,52.17176553979758,0.22487616832156748,1731.0,48.52686308492201,0.35778501153985465,Low potential / High uptake,-3.5375036853760475
E01018245,South Cambridgeshire 013A,67.0,52.15437446252066,-0.1935245904597784,1692.0,39.59810874704492,0.36572550609611254,Low potential / High uptake,-2.911978455126035
E01018246,South Cambridgeshire 013B,93.0,52.15761334712436,-0.19814949080203437,1556.0,59.768637532133674,0.3642466819177979,Low potential / High uptake,-4.241065769540751
E01018247,South Cambridgeshire 013C,94.0,52.148741310506125,-0.11560462055571932,1789.0,52.54332029066518,0.3682975154198427,Low potential / High uptake,-3.7469996524291007
E01018248,South Cambridgeshire 022E,73.0,52.22695757874317,0.08727101513783168,2227.0,32.7795240233498,0.3325851876406391,Low potential / High uptake,-2.6343836869306942
E01018251,South Cambridgeshire 010C,29.0,52.215973196240824,0.009639804222726608,1136.0,25.528169014084508,0.3376004853174215,Low potential / High uptake,-2.133689012386418
E01018252,South Cambridgeshire 010D,69.0,52.205812129135296,0.00393789345053751,1522.0,45.33508541392904,0.34223987002904416,Low potential / High uptake,-3.4077258308756617
E01018253,South Cambridgeshire 014B,62.0,52.1390570300964,0.07878883891741471,1158.0,53.5405872193437,0.3727192067647888,Low potential / High uptake,-3.789770693142472
E01018254,South Cambridgeshire 014C,109.0,52.1449033454548,0.09777324441924358,1989.0,54.80140774258421,0.3700498703839361,Low potential / High uptake,-3.886001792913607
E01018255,South Cambridgeshire 010E,83.0,52.16062883712615,0.004938505592082831,1113.0,74.57322551662173,0.3628698562294087,Low potential / High uptake,-5.218064988627449
E01018256,South Cambridgeshire 014D,104.0,52.15806299873,0.0646419231421621,2560.0,40.625,0.3640413780099399,Low potential / High uptake,-2.9878544151631745
E01018257,South Cambridgeshire 006A,130.0,52.26048984257189,0.12118187060006692,1466.0,88.67667121418826,0.3172748791329387,Low potential / High uptake,-6.3748151138713745
E01018258,South Cambridgeshire 006B,108.0,52.25826916035698,0.093629045113488,1648.0,65.53398058252426,0.31828880798610293,Low potential / High uptake,-4.853369526069339
E01018259,South Cambridgeshire 006C,82.0,52.248291530890256,0.12665186512208637,1431.0,57.3025856044724,0.3228444379337661,Low potential / High uptake,-4.290810401451625
E01018260,South Cambridgeshire 006D,79.0,52.24604846729146,0.09873309606642906,1919.0,41.16727462219906,0.3238685857776275,Low potential / High uptake,-3.2284244904891954
E01018262,South Cambridgeshire 006F,73.0,52.26491164405377,0.11309522801144062,1383.0,52.78380332610268,0.3152559535634302,Low potential / High uptake,-4.033478794543508
E01018263,South Cambridgeshire 016D,50.0,52.104095937669115,0.2581474122776563,1478.0,33.82949932341001,0.3886818961186008,Low potential / High uptake,-2.4168598153432748
E01018264,South Cambridgeshire 016E,147.0,52.1100701026887,0.2845078392724051,1602.0,91.76029962546816,0.3859541855771061,Low potential / High uptake,-6.226311470368231
E01018265,South Cambridgeshire 016F,67.0,52.09569476617943,0.3078937953623782,1686.0,39.73902728351127,0.3925177399491932,Low potential / High uptake,-2.784464165083797
E01018267,South Cambridgeshire 018B,93.0,52.08435609321575,0.016575576469081005,2277.0,40.843214756258234,0.39769480112312633,Low potential / High uptake,-2.830385068788071
E01018268,South Cambridgeshire 018C,86.0,52.054178930848046,0.050741391982473176,1970.0,43.65482233502538,0.4114732226486295,Low potential / High uptake,-2.944272116789448
E01018269,South Cambridgeshire 018D,132.0,52.08180070257306,0.024185974648634635,1516.0,87.07124010554091,0.3988615526224322,Low potential / High uptake,-5.8532131575930215
E01018270,South Cambridgeshire 018E,62.0,52.10838224488938,0.024054168110669186,1109.0,55.906221821460775,0.38672483511501954,Low potential / High uptake,-3.87327867589401
E01018271,South Cambridgeshire 018F,105.0,52.09079026586862,-0.003613034051484122,1707.0,61.511423550087876,0.3947570582731249,Low potential / High uptake,-4.199525840187913
E01018272,South Cambridgeshire 007A,71.0,52.248843332733536,0.16611138909253545,1519.0,46.7412771560237,0.32259249382110855,Low potential / High uptake,-3.600136993864055
E01018273,South Cambridgeshire 007B,62.0,52.23318790067441,0.1643584197129604,1354.0,45.79025110782865,0.32974051984973735,Low potential / High uptake,-3.5013439673355613
E01018274,South Cambridgeshire 007C,66.0,52.23948359822487,0.1453530764277474,1531.0,43.109079033311566,0.32686600257106213,Low potential / High uptake,-3.3403495221072053
E01018275,South Cambridgeshire 013D,173.0,52.13486966577873,-0.012867859800762948,2621.0,66.00534147272033,0.374631091982714,Low potential / High uptake,-4.596682390166863
E01018276,South Cambridgeshire 021A,81.0,52.254768035936216,-0.11838144887627845,1514.0,53.50066050198151,0.31988736677353086,Low potential / High uptake,-4.056807439356184
E01018277,South Cambridgeshire 021B,45.0,52.262908626539286,-0.06486854574853601,1799.0,25.01389660922735,0.3161705001102931,Low potential / High uptake,-2.2093729670674427
E01018278,South Cambridgeshire 021C,82.0,52.260306354723426,-0.14362069110412995,2586.0,31.709203402938904,0.31735865682184744,Low potential / High uptake,-2.6419739794894315
E01018279,South Cambridgeshire 015A,105.0,52.120404925879576,0.16311080120947088,1631.0,64.37768240343347,0.3812354665477851,Low potential / High uptake,-4.456332282381894
E01018280,South Cambridgeshire 015B,86.0,52.13158155296147,0.15341878608007384,1482.0,58.02968960863698,0.3761323929952998,Low potential / High uptake,-4.066468363247549
E01018281,South Cambridgeshire 015C,117.0,52.12348880436593,0.1788966901484024,1582.0,73.95701643489254,0.37982741574431267,Low potential / High uptake,-5.091140944564183
E01018282,South Cambridgeshire 015D,60.0,52.11522810201841,0.1693123324679246,1320.0,45.45454545454545,0.3835991235561298,Low potential / High uptake,-3.204455832396885
E01018283,South Cambridgeshire 015E,38.0,52.13357113826916,0.17550763969984387,1257.0,30.23070803500398,0.3752239793844946,Low potential / High uptake,-2.2497619526167507
E01018286,South Cambridgeshire 011D,55.0,52.20251428425938,0.19433044220659407,1581.0,34.78810879190386,0.34374561454777747,Low potential / High uptake,-2.709020212263497
E01018287,South Cambridgeshire 011E,13.0,52.19112390795512,0.1848055879081199,1285.0,10.116731517509729,0.3489462826603692,Low potential / High uptake,-1.0660485884150743
E01018288,South Cambridgeshire 017C,96.0,52.12519451418725,0.23655702487688665,1286.0,74.65007776049768,0.379048615251675,Low potential / High uptake,-5.140524149872569
E01018289,South Cambridgeshire 017D,48.0,52.11569752556746,0.2010889736682024,1279.0,37.52931978107897,0.38338479208738585,Low potential / High uptake,-2.686302200069168
E01018290,South Cambridgeshire 019D,182.0,52.075660797809455,-0.12061261566412887,2457.0,74.07407407407408,0.4016649373452435,Low potential / High uptake,-4.987352082749482
E01018291,South Cambridgeshire 014E,67.0,52.12974671099843,0.11176604012003627,1139.0,58.8235294117647,0.37697015320917865,Low potential / High uptake,-4.114203512186429
E01018292,South Cambridgeshire 012A,75.0,52.160330728895616,0.13672720779556105,1542.0,48.63813229571984,0.363005967796508,Low potential / High uptake,-3.5181461999606656
E01018293,South Cambridgeshire 012B,41.0,52.14745352416114,0.13522727479681,1579.0,25.965801139962,0.36888549857345193,Low potential / High uptake,-2.0026838439290717
E01018294,South Cambridgeshire 012C,140.0,52.154993746117896,0.1378888786044156,1741.0,80.41355542791499,0.36544275086741973,Low potential / High uptake,-5.587581665534763
E01018295,South Cambridgeshire 012D,106.0,52.152748567722064,0.17192011333068608,1676.0,63.245823389021474,0.3664678642946128,Low potential / High uptake,-4.457548319516504
E01018296,South Cambridgeshire 011F,98.0,52.18961337729501,0.2664761703045037,1037.0,94.50337512054003,0.3496359673930996,Low potential / High uptake,-6.591400679911145
E01018297,South Cambridgeshire 007D,114.0,52.23078123329227,0.20502948389250544,1689.0,67.49555950266429,0.33083936662859426,Low potential / High uptake,-4.91783110137274
E01018298,South Cambridgeshire 004A,26.0,52.29504076721811,0.21145648910256304,1612.0,16.129032258064516,0.3014994659886952,Low potential / High uptake,-1.7021321357899033
E01018299,South Cambridgeshire 004B,90.0,52.26949809535303,0.18860655375400648,2305.0,39.04555314533623,0.3131618514561018,Low potential / High uptake,-3.144059798525107
E01018300,South Cambridgeshire 004C,88.0,52.26979598873483,0.1641350781998829,1243.0,70.79646017699115,0.3130258379855818,Low potential / High uptake,-5.225020513292673
E01018301,South Cambridgeshire 004D,52.0,52.26635523890374,0.1954704350325652,1361.0,38.20720058780309,0.3145968306773013,Low potential / High uptake,-3.0818082304807364
E01018302,South Cambridgeshire 017E,66.0,52.09945454116085,0.1108010221373532,1501.0,43.97068620919387,0.39080108535112684,Low potential / High uptake,-3.0704771758475715
E01018303,South Cambridgeshire 017F,76.0,52.11407572847129,0.1491816632638975,1237.0,61.43896523848019,0.38412527933889057,Low potential / High uptake,-4.249042884163424
E01018304,South Cambridgeshire 001A,104.0,52.32625037390296,0.07282308114531791,2093.0,49.689440993788814,0.2872496464957547,Low potential / High uptake,-3.973684975979376
E01018305,South Cambridgeshire 001B,35.0,52.31226201769415,0.01068577716427729,1293.0,27.068832173240526,0.29363651170015403,Low potential / High uptake,-2.4590219561405147
E01018306,South Cambridgeshire 001C,34.0,52.32250168354314,0.027126915676646067,1603.0,21.210230817217717,0.28896124002853407,Low potential / High uptake,-2.099038655897645
E01018307,South Cambridgeshire 001D,86.0,52.30526573593214,0.0686257841347756,2250.0,38.22222222222222,0.2968309047995984,Low potential / High uptake,-3.1734693611943583
E01020910,Eastbourne 010A,6.0,50.774106556058506,0.2988369087150676,2022.0,2.967359050445104,0.9959342978183808,High potential / Low uptake (PRIORITY),2.7045805561364435
E01020911,Eastbourne 010B,4.0,50.769472720451546,0.28750438084437446,2337.0,1.7115960633290543,0.9980500348613343,High potential / Low uptake (PRIORITY),2.7976547343759175
E01020912,Eastbourne 010C,16.0,50.76947069931582,0.292844263845746,2217.0,7.216959855660803,0.9980509576803748,High potential / Low uptake (PRIORITY),2.4369571853754
E01020913,Eastbourne 013A,18.0,50.78137502600697,0.30781108628495957,2360.0,7.627118644067797,0.9926156278395707,High potential / Low uptake (PRIORITY),2.382342448013641
E01020914,Eastbourne 007A,18.0,50.775940561174025,0.2926722076910281,1955.0,9.207161125319692,0.9950969196960231,High potential / Low uptake (PRIORITY),2.2914851634512785
E01020915,Eastbourne 007B,7.0,50.7776583611188,0.3007933759713236,1702.0,4.112808460634548,0.9943125990416409,High potential / Low uptake (PRIORITY),2.621255501230658
E01020916,Eastbourne 010D,9.0,50.772998660473256,0.28951274735317656,1848.0,4.87012987012987,0.9964401456576777,High potential / Low uptake (PRIORITY),2.582496021146552
E01020917,Eastbourne 002A,47.0,50.80545310200323,0.27230189473634875,1455.0,32.30240549828179,0.9816219539958512,High potential / High uptake,0.7095472870432473
E01020918,Eastbourne 002B,30.0,50.805177153282855,0.27879487015147403,1659.0,18.083182640144667,0.9817479478763352,High potential / High uptake,1.641810137680642
E01020919,Eastbourne 002C,23.0,50.80140502916228,0.27881016985665774,1583.0,14.529374605180038,0.9834702408986703,High potential / High uptake,1.8834402663684118
E01020920,Eastbourne 004A,24.0,50.799788425211105,0.2866205772805497,1509.0,15.904572564612325,0.9842083570411925,High potential / High uptake,1.7971069186743935
E01020921,Eastbourne 004B,40.0,50.79644271388264,0.27082543461876535,1449.0,27.605244996549345,0.9857359566353663,High potential / High uptake,1.0382952026710768
E01020922,Eastbourne 004C,28.0,50.795238591477464,0.279899129577826,1431.0,19.566736547868622,0.986285740139351,High potential / High uptake,1.5677709614837525
E01020923,Eastbourne 002D,26.0,50.8079888775251,0.2689015800870686,1402.0,18.544935805991443,0.9804641584546847,High potential / High uptake,1.605004403824748
E01020924,Eastbourne 001A,28.0,50.80956470404181,0.29920385925061715,1386.0,20.202020202020204,0.9797446606525461,High potential / High uptake,1.4927626935979386
E01020925,Eastbourne 001B,42.0,50.80762431608738,0.29634412459351633,1566.0,26.819923371647512,0.9806306115194113,High potential / High uptake,1.0636905848839922
E01020926,Eastbourne 003A,42.0,50.806644971819196,0.3112113175678817,1473.0,28.513238289205706,0.9810777648329391,High potential / High uptake,0.9550296757578456
E01020927,Eastbourne 001C,34.0,50.80606286989123,0.2896437535343059,1412.0,24.079320113314445,0.981343543491536,High potential / High uptake,1.246889133036174
E01020928,Eastbourne 001D,48.0,50.80268234213259,0.30177568117473824,1631.0,29.429797670141017,0.9828870397245352,High potential / High uptake,0.9042127365532997
E01020929,Eastbourne 003B,36.0,50.80193251085682,0.3083097244583607,1764.0,20.408163265306122,0.9832294009864943,High potential / High uptake,1.4970425902212958
E01020930,Eastbourne 001E,44.0,50.81162541078697,0.2897027219440503,1396.0,31.51862464183381,0.9788037741030017,High potential / High uptake,0.7465153672482805
E01020938,Eastbourne 009A,24.0,50.77528211325751,0.25395538144647734,1602.0,14.9812734082397,0.9953975567418718,High potential / High uptake,1.9147093968638718
E01020939,Eastbourne 009B,13.0,50.77664591172484,0.2616540938509289,1572.0,8.26972010178117,0.9947748676391074,High potential / Low uptake (PRIORITY),2.3512609893380088
E01020940,Eastbourne 006A,54.0,50.7824380444605,0.2584121344180584,1624.0,33.251231527093594,0.9921302701984632,High potential / High uptake,0.7010160275943265
E01020941,Eastbourne 006B,19.0,50.78119322912878,0.2513332997746107,1759.0,10.801591813530415,0.9926986334578316,High potential / High uptake,2.1747799163775574
E01020942,Eastbourne 006C,27.0,50.772134624053436,0.23386387150596524,1537.0,17.56668835393624,0.9968346512066291,High potential / High uptake,1.7526522211696562
E01020943,Eastbourne 009C,11.0,50.773200076160265,0.26194000203386,1570.0,7.006369426751593,0.9963481823973935,High potential / Low uptake (PRIORITY),2.442063787508211
E01020944,Eastbourne 012E,25.0,50.76659081945944,0.25794327979836496,1503.0,16.6333998669328,0.9993658658921047,High potential / High uptake,1.8267189974415141
E01020945,Eastbourne 004D,51.0,50.79268869069763,0.26264575848449795,1826.0,27.92990142387733,0.9874499850529267,High potential / High uptake,1.0257726222317596
E01020946,Eastbourne 006D,35.0,50.79588467252771,0.2422829839693234,1693.0,20.67336089781453,0.9859907496116964,High potential / High uptake,1.493761152768939
E01020947,Eastbourne 006E,47.0,50.78700883581508,0.2486233095451111,1577.0,29.803424223208623,0.9900433181775555,High potential / High uptake,0.916258852858675
E01020948,Eastbourne 008A,37.0,50.78527818048255,0.26830815202953684,1434.0,25.80195258019526,0.9908335084014207,High potential / High uptake,1.1824617205011112
E01020949,Eastbourne 002E,47.0,50.80523704472348,0.2664252184907486,1587.0,29.615626969124133,0.9817206023789491,High potential / High uptake,0.8860840372316616
E01020950,Eastbourne 004E,67.0,50.79965375616647,0.2613495918640713,1536.0,43.619791666666664,0.9842698448259216,High potential / High uptake,-0.0184342072927266
E01020951,Eastbourne 013B,20.0,50.79244615217661,0.3010557885088437,1587.0,12.60239445494644,0.9875607243576395,High potential / High uptake,2.0305705414071338
E01020952,Eastbourne 007C,23.0,50.7821110379325,0.29821175034225256,1887.0,12.188659247482777,0.9922795762773259,High potential / High uptake,2.0817627104855405
E01020953,Eastbourne 007D,30.0,50.78769733842483,0.28943765588168424,1525.0,19.672131147540984,0.9897289586276773,High potential / High uptake,1.5784398028222735
E01020954,Eastbourne 007E,21.0,50.779574167072106,0.2908545185245404,1756.0,11.958997722095672,0.9934378719329741,High potential / High uptake,2.1027216691931336
E01020955,Eastbourne 003C,51.0,50.79749445101328,0.3099770248174564,1626.0,31.36531365313653,0.9852557498702843,High potential / High uptake,0.7894908058282768
E01020956,Eastbourne 003D,75.0,50.802737129208865,0.32223453840705457,1604.0,46.758104738154614,0.9828620248002742,High potential / High uptake,-0.23123673451627647
E01020957,Eastbourne 003E,45.0,50.7967802376715,0.3176252534472777,1574.0,28.589580686149937,0.9855818485392803,High potential / High uptake,0.9730166043208336
E01020959,Eastbourne 013C,22.0,50.79000434323263,0.3136751040045342,1504.0,14.627659574468085,0.9886756162253677,High potential / High uptake,1.9035689328829069
E01020960,Eastbourne 014A,21.0,50.79071758899747,0.32331918473885385,2450.0,8.571428571428571,0.9883499593369091,High potential / Low uptake (PRIORITY),2.2987009469751762
E01020961,Eastbourne 013D,52.0,50.78659985645809,0.31521837432989946,1465.0,35.49488054607509,0.9902300517712307,High potential / High uptake,0.5443172060062826
E01020962,Eastbourne 013E,34.0,50.78485019275245,0.321659768041104,2079.0,16.354016354016352,0.9910289209216965,High potential / High uptake,1.8024721354178734
E01020963,Eastbourne 008B,29.0,50.78329175982257,0.27699622641265853,1994.0,14.543630892678035,0.9917404770834559,High potential / High uptake,1.9247173419364914
E01020964,Eastbourne 009D,8.0,50.77147833511409,0.26799170817047907,1595.0,5.015673981191223,0.9971343024971864,High potential / Low uptake (PRIORITY),2.5765031765247457
E01020965,Eastbourne 008C,6.0,50.77347774358135,0.2784357073371038,1817.0,3.3021463951568517,0.9962214037849769,High potential / Low uptake (PRIORITY),2.684111230590766
E01020966,Eastbourne 008D,8.0,50.77640781191677,0.2824009567939123,1722.0,4.645760743321719,0.9948835802967387,High potential / Low uptake (PRIORITY),2.5892516331816156
E01020967,Eastbourne 009E,17.0,50.77386928822966,0.27218369154803546,1861.0,9.134873723804407,0.9960426306072765,High potential / Low uptake (PRIORITY),2.301048203503776
E01020968,Eastbourne 011D,2.0,50.76931576646196,0.27813425496849464,1951.0,1.0251153254741159,0.9981216976042491,High potential / Low uptake (PRIORITY),2.842997573297337
E01020969,Hastings 001A,26.0,50.87936744629683,0.5537628601920707,1524.0,17.060367454068242,0.947873817572385,High potential / High uptake,1.535930385132257
E01020970,Hastings 001B,74.0,50.8859637452715,0.535720400021865,2733.0,27.07647274057812,0.9448620503732755,High potential / High uptake,0.8643198612292736
E01020971,Hastings 001C,22.0,50.886276515392936,0.5535075091468846,2160.0,10.185185185185187,0.9447192444155393,High potential / High uptake,1.9702799877785215
E01020972,Hastings 005A,16.0,50.87690379524769,0.597497264864532,1892.0,8.456659619450317,0.948998682204559,High potential / Low uptake (PRIORITY),2.105372268440722
E01020973,Hastings 005B,22.0,50.86940368230504,0.5876308461678343,1882.0,11.689691817215728,0.9524231167605168,High potential / High uptake,1.9110276348354551
E01020974,Hastings 002A,31.0,50.87659480590718,0.5914913436046455,1720.0,18.02325581395349,0.9491397619167122,High potential / High uptake,1.4793048999620533
E01020975,Hastings 008A,22.0,50.86408169127652,0.57857430634368,1656.0,13.285024154589372,0.9548530548326404,High potential / High uptake,1.818906475674926
E01020976,Hastings 008B,44.0,50.86149407528094,0.5715483029069902,1866.0,23.579849946409432,0.9560345199253089,High potential / High uptake,1.1504368244678038
E01020977,Hastings 005C,7.0,50.865853490620076,0.5850011035897499,1576.0,4.441624365482234,0.9540440788952514,High potential / Low uptake (PRIORITY),2.3941822918600817
E01020978,Hastings 009A,2.0,50.85692639416803,0.5831494617323011,1981.0,1.0095911155981827,0.9581200518583941,High potential / Low uptake (PRIORITY),2.639847076001261
E01020979,Hastings 009B,14.0,50.85583084872936,0.5753735791668051,1922.0,7.284079084287201,0.9586202608134428,High potential / Low uptake (PRIORITY),2.2313061396560316
E01020980,Hastings 009C,7.0,50.86125953336807,0.5854471982044701,1523.0,4.596191726854892,0.9561416081034982,High potential / Low uptake (PRIORITY),2.394761044045245
E01020981,Hastings 009D,27.0,50.86116093152219,0.5889093624556775,1451.0,18.607856650585802,0.9561866281679808,High potential / High uptake,1.4769698951328505
E01020982,Hastings 011A,1.0,50.85468649736411,0.5567758816074329,1671.0,0.5984440454817475,0.9591427537931189,High potential / Low uptake (PRIORITY),2.6720045973900617
E01020984,Hastings 011C,4.0,50.854024019534094,0.5657209241624856,1861.0,2.1493820526598606,0.9594452308346009,High potential / Low uptake (PRIORITY),2.5719335612475196
E01020985,Hastings 011D,10.0,50.851370743641176,0.5526968107226669,1590.0,6.289308176100629,0.9606566752119953,High potential / Low uptake (PRIORITY),2.306875690693169
E01020986,Hastings 002B,42.0,50.88351491385247,0.5732354454113443,1574.0,26.683608640406607,0.9459801485935511,High potential / High uptake,0.8957664136782423
E01020987,Hastings 001D,21.0,50.88442958508509,0.562084872951767,1877.0,11.188066062866277,0.9455625239790613,High potential / High uptake,1.9088769867279365
E01020988,Hastings 002C,53.0,50.878596496005514,0.566276424138263,1632.0,32.47549019607843,0.9482258214473538,High potential / High uptake,0.5277538586872963
E01020989,Hastings 011E,3.0,50.85695923598839,0.5605118462002577,1605.0,1.8691588785046729,0.9581050567956005,High potential / Low uptake (PRIORITY),2.5834530944399905
E01020990,Hastings 008C,6.0,50.86307774815327,0.5597725180177818,1647.0,3.6429872495446265,0.9553114395996087,High potential / Low uptake (PRIORITY),2.4529762487386817
E01020991,Hastings 008D,10.0,50.8599367100419,0.5534572143591229,1337.0,7.479431563201197,0.9567455885960857,High potential / Low uptake (PRIORITY),2.208938680523133
E01020992,Hastings 008E,13.0,50.85945485064255,0.5633473325021617,1856.0,7.004310344827586,0.9569655980800583,High potential / Low uptake (PRIORITY),2.241190754898446
